IL_DepartureDate,DepartYear,DepartMonth,Day_of_Week_Departure,TotalDep,LegNumber,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,DepartureCountry,ArrivalCountry
01-16-26,2026,January,5,210,A0215,SIN,CGK,INT,CheckedIn,No,No,Singapore,Indonesia
02-18-26,2026,February,3,106,A0402,PEN,KUL,DOM,NoShow,No,No,Malaysia,Malaysia
05-20-26,2026,May,3,228,A0133,BKI,PEN,DOM,NoShow,No,No,Malaysia,Malaysia
10-28-25,2025,October,2,76,A0096,HND,CGK,INT,CheckedIn,No,No,Japan,Indonesia
11-10-25,2025,November,1,44,A0382,BKI,KUL,DOM,Boarded,No,No,Malaysia,Malaysia
03-14-26,2026,March,6,205,A0109,SIN,SYD,INT,CheckedIn,No,No,Singapore,Philippines
11-19-25,2025,November,3,134,A0475,KUL,PEN,DOM,NoShow,Yes,No,Malaysia,Malaysia
06-19-25,2025,June,4,30,A0330,CGK,BKI,INT,CheckedIn,Yes,No,Indonesia,Malaysia
04-19-25,2025,April,6,98,A0160,KUL,PEN,DOM,CheckedIn,Yes,No,Malaysia,Malaysia
05-27-26,2026,May,3,229,A0248,SYD,BKK,INT,Boarded,No,No,Philippines,Thailand
06-02-25,2025,June,1,23,A0013,JFK,PEN,INT,Boarded,Yes,No,Indonesia,Malaysia
02-01-26,2026,February,7,96,A0260,SYD,PEN,INT,Default,No,No,Philippines,Malaysia
05-12-25,2025,May,1,31,A0418,SIN,BKK,INT,NoShow,Yes,No,Singapore,Thailand
05-10-26,2026,May,7,147,A0089,SYD,JFK,INT,Boarded,No,No,Philippines,Indonesia
01-06-26,2026,January,2,82,A0242,SIN,BKI,INT,Boarded,No,No,Singapore,Malaysia
04-23-25,2025,April,3,239,A0046,BKI,PEN,DOM,Boarded,Yes,No,Malaysia,Malaysia
05-18-25,2025,May,7,14,A0478,SYD,SIN,INT,Default,Yes,Yes,Philippines,Singapore
03-16-25,2025,March,7,182,A0404,LHR,BKI,INT,Boarded,Yes,No,Thailand,Malaysia
04-26-26,2026,April,7,169,A0328,CGK,PEN,INT,CheckedIn,No,No,Indonesia,Malaysia
12-29-25,2025,December,1,58,A0282,JFK,SIN,INT,CheckedIn,No,Yes,Indonesia,Singapore
05-09-26,2026,May,6,112,A0386,JFK,SIN,INT,Default,No,No,Indonesia,Singapore
08-24-25,2025,August,7,169,A0397,KUL,PEN,DOM,Default,No,No,Malaysia,Malaysia
05-07-25,2025,May,3,58,A0328,CGK,PEN,INT,Boarded,No,No,Indonesia,Malaysia
01-05-26,2026,January,1,180,A0100,KUL,LHR,INT,Default,Yes,No,Malaysia,Thailand
10-11-25,2025,October,6,19,A0159,LHR,CGK,INT,CheckedIn,No,No,Thailand,Indonesia
08-27-25,2025,August,3,125,A0227,SIN,LHR,INT,CheckedIn,No,No,Singapore,Thailand
05-12-26,2026,May,2,44,A0335,SYD,PEN,INT,Boarded,No,No,Philippines,Malaysia
07-12-25,2025,July,6,104,A0137,KUL,LHR,INT,NoShow,No,No,Malaysia,Thailand
07-05-25,2025,July,6,74,A0337,JFK,SIN,INT,Boarded,No,No,Indonesia,Singapore
07-22-25,2025,July,2,93,A0099,SYD,JFK,INT,CheckedIn,No,No,Philippines,Indonesia
08-27-25,2025,August,3,191,A0425,PEN,LHR,INT,NoShow,No,No,Malaysia,Thailand
12-21-25,2025,December,7,77,A0062,HND,BKK,INT,NoShow,No,No,Japan,Thailand
10-24-25,2025,October,5,88,A0125,PEN,BKI,DOM,NoShow,No,No,Malaysia,Malaysia
01-16-25,2025,January,4,158,A0272,PEN,SYD,INT,CheckedIn,No,No,Malaysia,Philippines
01-20-26,2026,January,2,6,A0147,SIN,SYD,INT,Boarded,No,No,Singapore,Philippines
02-04-25,2025,February,2,112,A0185,BKK,JFK,INT,Boarded,No,No,Thailand,Indonesia
08-03-25,2025,August,7,109,A0175,LHR,HND,INT,Default,No,No,Thailand,Japan
08-17-25,2025,August,7,142,A0010,BKI,BKK,INT,NoShow,Yes,No,Malaysia,Thailand
07-21-25,2025,July,1,230,A0417,BKI,SIN,INT,Default,No,Yes,Malaysia,Singapore
05-03-26,2026,May,7,238,A0262,BKK,BKI,INT,NoShow,No,No,Thailand,Malaysia
06-02-26,2026,June,2,94,A0401,SIN,BKI,INT,CheckedIn,No,No,Singapore,Malaysia
06-02-25,2025,June,1,160,A0376,HND,PEN,INT,Default,Yes,No,Japan,Malaysia
10-13-25,2025,October,1,215,A0324,SIN,JFK,INT,Boarded,No,No,Singapore,Indonesia
05-20-25,2025,May,2,18,A0260,SYD,PEN,INT,Default,No,No,Philippines,Malaysia
05-30-25,2025,May,5,213,A0405,SIN,LHR,INT,CheckedIn,Yes,No,Singapore,Thailand
11-20-25,2025,November,4,44,A0395,JFK,BKK,INT,Boarded,No,No,Indonesia,Thailand
03-04-25,2025,March,2,173,A0044,JFK,LHR,INT,CheckedIn,No,No,Indonesia,Thailand
03-28-26,2026,March,6,167,A0462,LHR,KUL,INT,Default,No,No,Thailand,Malaysia
03-19-25,2025,March,3,113,A0037,HND,SYD,INT,Default,No,No,Japan,Philippines
02-25-25,2025,February,2,233,A0046,BKI,PEN,DOM,CheckedIn,No,No,Malaysia,Malaysia
07-11-25,2025,July,5,173,A0251,HND,JFK,INT,NoShow,No,No,Japan,Indonesia
02-10-26,2026,February,2,126,A0104,PEN,JFK,INT,Boarded,No,No,Malaysia,Indonesia
02-20-25,2025,February,4,87,A0138,LHR,KUL,INT,Default,Yes,No,Thailand,Malaysia
06-06-25,2025,June,5,227,A0461,BKK,KUL,INT,Boarded,Yes,No,Thailand,Malaysia
10-25-25,2025,October,6,88,A0036,PEN,HND,INT,Boarded,No,No,Malaysia,Japan
09-24-25,2025,September,3,2,A0202,HND,SIN,INT,NoShow,No,No,Japan,Singapore
08-17-25,2025,August,7,210,A0144,LHR,JFK,INT,Boarded,No,No,Thailand,Indonesia
09-30-25,2025,September,2,232,A0125,PEN,BKI,DOM,NoShow,No,No,Malaysia,Malaysia
03-19-26,2026,March,4,63,A0119,HND,JFK,INT,Default,No,No,Japan,Indonesia
02-09-26,2026,February,1,4,A0038,PEN,BKK,INT,CheckedIn,No,No,Malaysia,Thailand
02-23-26,2026,February,1,153,A0072,BKK,LHR,INT,CheckedIn,No,No,Thailand,Thailand
06-22-25,2025,June,7,211,A0346,BKI,JFK,INT,Default,No,No,Malaysia,Indonesia
06-30-26,2026,June,2,189,A0427,SYD,PEN,INT,Default,No,No,Philippines,Malaysia
04-21-26,2026,April,2,128,A0211,LHR,HND,INT,Boarded,No,No,Thailand,Japan
06-29-25,2025,June,7,0,A0238,KUL,SIN,INT,Boarded,No,No,Malaysia,Singapore
02-02-26,2026,February,1,155,A0035,SIN,CGK,INT,NoShow,No,No,Singapore,Indonesia
03-21-26,2026,March,6,94,A0420,BKI,SYD,INT,CheckedIn,Yes,No,Malaysia,Philippines
04-12-25,2025,April,6,119,A0142,KUL,BKK,INT,Boarded,No,No,Malaysia,Thailand
05-22-25,2025,May,4,160,A0060,BKI,BKK,INT,NoShow,Yes,No,Malaysia,Thailand
12-03-25,2025,December,3,47,A0191,LHR,SYD,INT,NoShow,No,No,Thailand,Philippines
01-04-25,2025,January,6,67,A0048,JFK,LHR,INT,Boarded,No,No,Indonesia,Thailand
07-24-25,2025,July,4,218,A0305,KUL,PEN,DOM,NoShow,No,No,Malaysia,Malaysia
09-14-25,2025,September,7,132,A0149,PEN,HND,INT,NoShow,No,No,Malaysia,Japan
05-05-26,2026,May,2,81,A0241,BKI,CGK,INT,NoShow,Yes,No,Malaysia,Indonesia
08-23-25,2025,August,6,41,A0032,SYD,HND,INT,Default,No,No,Philippines,Japan
08-09-25,2025,August,6,154,A0350,HND,CGK,INT,Default,No,No,Japan,Indonesia
09-03-25,2025,September,3,135,A0011,KUL,JFK,INT,NoShow,No,No,Malaysia,Indonesia
05-21-25,2025,May,3,122,A0056,SIN,LHR,INT,NoShow,Yes,No,Singapore,Thailand
04-11-25,2025,April,5,110,A0262,BKK,BKI,INT,NoShow,Yes,No,Thailand,Malaysia
01-19-25,2025,January,7,212,A0251,HND,JFK,INT,NoShow,No,No,Japan,Indonesia
01-22-26,2026,January,4,53,A0435,LHR,CGK,INT,CheckedIn,No,No,Thailand,Indonesia
11-19-25,2025,November,3,1,A0384,CGK,BKI,INT,CheckedIn,Yes,No,Indonesia,Malaysia
12-10-25,2025,December,3,207,A0300,LHR,CGK,INT,NoShow,No,No,Thailand,Indonesia
01-27-26,2026,January,2,4,A0218,KUL,LHR,INT,NoShow,No,No,Malaysia,Thailand
02-25-26,2026,February,3,79,A0177,BKI,PEN,DOM,NoShow,No,No,Malaysia,Malaysia
05-31-26,2026,May,7,156,A0306,BKI,LHR,INT,NoShow,No,No,Malaysia,Thailand
03-07-26,2026,March,6,56,A0004,HND,JFK,INT,Default,No,No,Japan,Indonesia
10-05-25,2025,October,7,166,A0108,SIN,KUL,INT,Boarded,No,No,Singapore,Malaysia
01-18-26,2026,January,7,22,A0362,LHR,BKI,INT,NoShow,No,No,Thailand,Malaysia
07-23-25,2025,July,3,70,A0256,LHR,SIN,INT,Default,No,No,Thailand,Singapore
08-10-25,2025,August,7,163,A0311,JFK,CGK,INT,Default,No,No,Indonesia,Indonesia
05-28-25,2025,May,3,104,A0332,JFK,SIN,INT,Default,No,No,Indonesia,Singapore
04-12-26,2026,April,7,176,A0464,HND,BKI,INT,Default,Yes,No,Japan,Malaysia
01-16-26,2026,January,5,54,A0091,JFK,SYD,INT,Boarded,Yes,No,Indonesia,Philippines
08-21-25,2025,August,4,180,A0307,SIN,KUL,INT,CheckedIn,No,No,Singapore,Malaysia
01-13-25,2025,January,1,201,A0437,LHR,SYD,INT,Boarded,No,No,Thailand,Philippines
08-04-25,2025,August,1,116,A0015,CGK,LHR,INT,Boarded,No,No,Indonesia,Thailand
05-25-25,2025,May,7,29,A0386,JFK,SIN,INT,Boarded,No,No,Indonesia,Singapore
12-12-25,2025,December,5,222,A0233,HND,JFK,INT,NoShow,No,No,Japan,Indonesia
12-24-25,2025,December,3,12,A0233,HND,JFK,INT,CheckedIn,No,Yes,Japan,Indonesia
04-29-26,2026,April,3,19,A0467,PEN,BKK,INT,Boarded,No,No,Malaysia,Thailand
02-02-25,2025,February,7,139,A0197,SIN,PEN,INT,Boarded,No,No,Singapore,Malaysia
09-14-25,2025,September,7,34,A0241,BKI,CGK,INT,CheckedIn,No,No,Malaysia,Indonesia
12-05-25,2025,December,5,236,A0212,BKK,KUL,INT,CheckedIn,No,No,Thailand,Malaysia
10-29-25,2025,October,3,212,A0270,KUL,SYD,INT,Boarded,No,No,Malaysia,Philippines
10-25-25,2025,October,6,240,A0366,SIN,HND,INT,Default,No,No,Singapore,Japan
06-24-26,2026,June,3,103,A0369,SIN,JFK,INT,NoShow,No,No,Singapore,Indonesia
02-26-26,2026,February,4,226,A0374,SYD,KUL,INT,CheckedIn,No,No,Philippines,Malaysia
06-29-25,2025,June,7,134,A0141,SIN,BKK,INT,Boarded,No,No,Singapore,Thailand
02-26-26,2026,February,4,224,A0261,KUL,JFK,INT,CheckedIn,No,No,Malaysia,Indonesia
12-16-25,2025,December,2,145,A0223,PEN,KUL,DOM,NoShow,Yes,No,Malaysia,Malaysia
03-28-25,2025,March,5,138,A0203,BKI,BKK,INT,NoShow,No,No,Malaysia,Thailand
02-18-25,2025,February,2,240,A0255,JFK,BKI,INT,Boarded,Yes,No,Indonesia,Malaysia
08-09-25,2025,August,6,38,A0276,LHR,PEN,INT,Default,No,No,Thailand,Malaysia
12-14-25,2025,December,7,109,A0474,BKK,BKI,INT,CheckedIn,No,No,Thailand,Malaysia
01-01-26,2026,January,4,216,A0074,SYD,LHR,INT,Boarded,No,No,Philippines,Thailand
03-31-26,2026,March,2,34,A0276,LHR,PEN,INT,CheckedIn,Yes,No,Thailand,Malaysia
12-26-25,2025,December,5,149,A0458,JFK,LHR,INT,CheckedIn,Yes,No,Indonesia,Thailand
06-20-26,2026,June,6,142,A0345,SYD,JFK,INT,Boarded,No,No,Philippines,Indonesia
03-11-26,2026,March,3,191,A0346,BKI,JFK,INT,NoShow,Yes,No,Malaysia,Indonesia
04-08-25,2025,April,2,89,A0155,CGK,PEN,INT,Default,No,No,Indonesia,Malaysia
11-23-25,2025,November,7,100,A0497,JFK,HND,INT,Default,No,No,Indonesia,Japan
03-27-26,2026,March,5,138,A0421,SYD,BKI,INT,NoShow,No,No,Philippines,Malaysia
01-13-26,2026,January,2,116,A0258,PEN,BKI,DOM,NoShow,No,No,Malaysia,Malaysia
01-24-25,2025,January,5,87,A0021,SYD,LHR,INT,NoShow,No,No,Philippines,Thailand
07-04-25,2025,July,5,85,A0271,BKI,SYD,INT,NoShow,No,No,Malaysia,Philippines
10-19-25,2025,October,7,195,A0068,JFK,KUL,INT,Boarded,No,Yes,Indonesia,Malaysia
03-30-26,2026,March,1,216,A0226,JFK,CGK,INT,Boarded,No,No,Indonesia,Indonesia
04-25-25,2025,April,5,90,A0222,JFK,LHR,INT,Default,No,No,Indonesia,Thailand
09-21-25,2025,September,7,184,A0230,HND,KUL,INT,Boarded,Yes,No,Japan,Malaysia
05-16-26,2026,May,6,230,A0124,SYD,CGK,INT,Boarded,No,No,Philippines,Indonesia
06-24-25,2025,June,2,61,A0214,LHR,BKI,INT,CheckedIn,Yes,No,Thailand,Malaysia
02-12-26,2026,February,4,63,A0464,HND,BKI,INT,Default,No,No,Japan,Malaysia
05-03-25,2025,May,6,158,A0336,CGK,BKK,INT,NoShow,Yes,No,Indonesia,Thailand
09-21-25,2025,September,7,200,A0306,BKI,LHR,INT,Boarded,Yes,No,Malaysia,Thailand
11-09-25,2025,November,7,38,A0156,SYD,JFK,INT,Boarded,Yes,Yes,Philippines,Indonesia
06-17-26,2026,June,3,232,A0204,JFK,SIN,INT,Default,No,No,Indonesia,Singapore
05-26-25,2025,May,1,72,A0121,JFK,SIN,INT,CheckedIn,No,No,Indonesia,Singapore
06-02-26,2026,June,2,68,A0069,HND,KUL,INT,Default,Yes,No,Japan,Malaysia
12-01-25,2025,December,1,205,A0113,BKI,KUL,DOM,Boarded,No,Yes,Malaysia,Malaysia
11-26-25,2025,November,3,109,A0147,SIN,SYD,INT,CheckedIn,No,No,Singapore,Philippines
06-08-25,2025,June,7,161,A0182,BKI,PEN,DOM,CheckedIn,No,No,Malaysia,Malaysia
06-02-25,2025,June,1,37,A0488,BKI,PEN,DOM,NoShow,No,No,Malaysia,Malaysia
11-30-25,2025,November,7,151,A0170,HND,PEN,INT,Default,No,No,Japan,Malaysia
12-26-25,2025,December,5,201,A0188,HND,BKI,INT,Boarded,Yes,No,Japan,Malaysia
04-10-25,2025,April,4,145,A0407,HND,JFK,INT,NoShow,No,No,Japan,Indonesia
11-02-25,2025,November,7,42,A0202,HND,SIN,INT,CheckedIn,Yes,No,Japan,Singapore
07-18-25,2025,July,5,107,A0036,PEN,HND,INT,NoShow,Yes,No,Malaysia,Japan
11-28-25,2025,November,5,133,A0221,JFK,SYD,INT,Default,No,No,Indonesia,Philippines
05-13-25,2025,May,2,172,A0232,CGK,SIN,INT,NoShow,Yes,No,Indonesia,Singapore
03-12-25,2025,March,3,104,A0276,LHR,PEN,INT,Default,Yes,No,Thailand,Malaysia
09-24-25,2025,September,3,227,A0274,SYD,JFK,INT,Default,No,No,Philippines,Indonesia
04-19-26,2026,April,7,119,A0244,CGK,JFK,INT,CheckedIn,No,No,Indonesia,Indonesia
01-17-25,2025,January,5,101,A0249,LHR,SYD,INT,Default,No,No,Thailand,Philippines
05-30-26,2026,May,6,192,A0172,BKK,JFK,INT,Default,Yes,Yes,Thailand,Indonesia
05-12-25,2025,May,1,104,A0325,BKK,CGK,INT,CheckedIn,No,Yes,Thailand,Indonesia
12-20-25,2025,December,6,197,A0500,SIN,BKK,INT,CheckedIn,No,No,Singapore,Thailand
06-16-25,2025,June,1,67,A0411,BKK,KUL,INT,Default,No,No,Thailand,Malaysia
02-05-25,2025,February,3,15,A0064,SIN,JFK,INT,CheckedIn,Yes,No,Singapore,Indonesia
11-18-25,2025,November,2,162,A0143,HND,PEN,INT,CheckedIn,Yes,No,Japan,Malaysia
09-24-25,2025,September,3,103,A0023,SYD,CGK,INT,Boarded,No,No,Philippines,Indonesia
02-26-26,2026,February,4,37,A0145,BKI,HND,INT,Boarded,Yes,No,Malaysia,Japan
11-24-25,2025,November,1,215,A0358,LHR,KUL,INT,Boarded,No,No,Thailand,Malaysia
09-28-25,2025,September,7,42,A0443,BKI,SYD,INT,NoShow,Yes,No,Malaysia,Philippines
07-27-25,2025,July,7,68,A0112,SYD,SIN,INT,NoShow,No,No,Philippines,Singapore
05-06-25,2025,May,2,137,A0387,JFK,KUL,INT,Boarded,No,No,Indonesia,Malaysia
06-09-25,2025,June,1,211,A0315,BKI,SYD,INT,NoShow,No,No,Malaysia,Philippines
02-19-26,2026,February,4,58,A0298,KUL,SYD,INT,Default,No,No,Malaysia,Philippines
07-20-25,2025,July,7,233,A0002,HND,SYD,INT,NoShow,No,No,Japan,Philippines
11-02-25,2025,November,7,210,A0063,JFK,BKK,INT,CheckedIn,No,No,Indonesia,Thailand
10-14-25,2025,October,2,108,A0113,BKI,KUL,DOM,Boarded,No,No,Malaysia,Malaysia
05-26-25,2025,May,1,12,A0302,BKI,PEN,DOM,CheckedIn,Yes,No,Malaysia,Malaysia
03-16-25,2025,March,7,71,A0023,SYD,CGK,INT,CheckedIn,No,No,Philippines,Indonesia
05-19-26,2026,May,2,55,A0355,LHR,SYD,INT,Default,No,No,Thailand,Philippines
03-21-25,2025,March,5,4,A0013,JFK,PEN,INT,CheckedIn,No,No,Indonesia,Malaysia
01-09-26,2026,January,5,4,A0415,JFK,SIN,INT,Boarded,No,No,Indonesia,Singapore
01-08-25,2025,January,3,164,A0006,HND,PEN,INT,Default,No,No,Japan,Malaysia
09-24-25,2025,September,3,17,A0236,PEN,JFK,INT,CheckedIn,No,No,Malaysia,Indonesia
01-16-26,2026,January,5,199,A0092,BKI,BKK,INT,Boarded,No,No,Malaysia,Thailand
06-07-25,2025,June,6,213,A0130,CGK,PEN,INT,NoShow,No,No,Indonesia,Malaysia
02-17-26,2026,February,2,53,A0237,BKI,KUL,DOM,Boarded,No,No,Malaysia,Malaysia
03-17-25,2025,March,1,32,A0448,JFK,PEN,INT,Boarded,No,No,Indonesia,Malaysia
06-17-25,2025,June,2,135,A0275,JFK,KUL,INT,Default,No,No,Indonesia,Malaysia
01-26-25,2025,January,7,227,A0200,SYD,BKK,INT,CheckedIn,Yes,No,Philippines,Thailand
06-30-26,2026,June,2,34,A0381,JFK,CGK,INT,Boarded,Yes,No,Indonesia,Indonesia
02-07-26,2026,February,6,34,A0462,LHR,KUL,INT,CheckedIn,No,No,Thailand,Malaysia
06-23-25,2025,June,1,179,A0095,BKI,CGK,INT,CheckedIn,No,No,Malaysia,Indonesia
04-20-26,2026,April,1,169,A0165,LHR,SYD,INT,NoShow,Yes,No,Thailand,Philippines
02-13-25,2025,February,4,100,A0433,BKK,PEN,INT,CheckedIn,No,No,Thailand,Malaysia
01-18-25,2025,January,6,48,A0001,HND,BKI,INT,NoShow,Yes,No,Japan,Malaysia
11-22-25,2025,November,6,144,A0397,KUL,PEN,DOM,NoShow,No,No,Malaysia,Malaysia
06-03-26,2026,June,3,51,A0324,SIN,JFK,INT,Default,No,No,Singapore,Indonesia
01-25-26,2026,January,7,191,A0233,HND,JFK,INT,Boarded,No,No,Japan,Indonesia
04-27-25,2025,April,7,199,A0064,SIN,JFK,INT,NoShow,Yes,No,Singapore,Indonesia
08-15-25,2025,August,5,49,A0368,CGK,JFK,INT,Boarded,Yes,No,Indonesia,Indonesia
08-24-25,2025,August,7,230,A0001,HND,BKI,INT,Boarded,No,No,Japan,Malaysia
06-05-25,2025,June,4,6,A0420,BKI,SYD,INT,NoShow,No,No,Malaysia,Philippines
12-24-25,2025,December,3,161,A0171,KUL,CGK,INT,Default,Yes,No,Malaysia,Indonesia
06-23-25,2025,June,1,111,A0019,CGK,HND,INT,NoShow,Yes,No,Indonesia,Japan
04-18-26,2026,April,6,152,A0202,HND,SIN,INT,Default,No,No,Japan,Singapore
01-21-25,2025,January,2,137,A0455,HND,SIN,INT,NoShow,No,No,Japan,Singapore
03-22-25,2025,March,6,238,A0360,SIN,BKI,INT,Boarded,No,No,Singapore,Malaysia
08-12-25,2025,August,2,131,A0404,LHR,BKI,INT,CheckedIn,Yes,No,Thailand,Malaysia
09-09-25,2025,September,2,40,A0184,JFK,PEN,INT,NoShow,No,No,Indonesia,Malaysia
08-09-25,2025,August,6,44,A0319,SIN,KUL,INT,CheckedIn,No,No,Singapore,Malaysia
03-06-25,2025,March,4,1,A0051,PEN,BKI,DOM,NoShow,No,No,Malaysia,Malaysia
01-30-25,2025,January,4,170,A0150,PEN,SIN,INT,Default,No,No,Malaysia,Singapore
01-17-25,2025,January,5,115,A0456,PEN,LHR,INT,CheckedIn,Yes,No,Malaysia,Thailand
04-03-26,2026,April,5,51,A0090,SYD,BKI,INT,Default,No,No,Philippines,Malaysia
08-22-25,2025,August,5,169,A0204,JFK,SIN,INT,NoShow,No,No,Indonesia,Singapore
04-19-26,2026,April,7,25,A0250,KUL,LHR,INT,NoShow,No,No,Malaysia,Thailand
03-16-25,2025,March,7,229,A0404,LHR,BKI,INT,Default,No,No,Thailand,Malaysia
03-14-25,2025,March,5,171,A0286,CGK,HND,INT,NoShow,No,No,Indonesia,Japan
05-04-25,2025,May,7,231,A0021,SYD,LHR,INT,Default,No,No,Philippines,Thailand
05-10-26,2026,May,7,9,A0349,BKK,SIN,INT,Boarded,No,No,Thailand,Singapore
05-20-26,2026,May,3,39,A0319,SIN,KUL,INT,Boarded,No,No,Singapore,Malaysia
07-28-25,2025,July,1,81,A0198,KUL,SIN,INT,CheckedIn,No,No,Malaysia,Singapore
10-11-25,2025,October,6,127,A0432,BKI,KUL,DOM,CheckedIn,No,No,Malaysia,Malaysia
10-07-25,2025,October,2,184,A0368,CGK,JFK,INT,Default,No,No,Indonesia,Indonesia
04-18-26,2026,April,6,145,A0356,PEN,KUL,DOM,Default,No,No,Malaysia,Malaysia
12-18-25,2025,December,4,36,A0423,BKI,PEN,DOM,CheckedIn,Yes,No,Malaysia,Malaysia
08-18-25,2025,August,1,77,A0134,LHR,PEN,INT,Default,No,No,Thailand,Malaysia
05-04-25,2025,May,7,111,A0013,JFK,PEN,INT,NoShow,No,No,Indonesia,Malaysia
02-10-25,2025,February,1,46,A0204,JFK,SIN,INT,Default,No,No,Indonesia,Singapore
02-27-26,2026,February,5,223,A0176,BKI,LHR,INT,Boarded,No,No,Malaysia,Thailand
07-11-25,2025,July,5,16,A0256,LHR,SIN,INT,Default,No,No,Thailand,Singapore
01-10-25,2025,January,5,161,A0348,BKI,LHR,INT,NoShow,No,No,Malaysia,Thailand
01-05-26,2026,January,1,25,A0029,BKI,HND,INT,Boarded,No,No,Malaysia,Japan
03-04-26,2026,March,3,179,A0091,JFK,SYD,INT,Default,No,No,Indonesia,Philippines
09-17-25,2025,September,3,163,A0150,PEN,SIN,INT,CheckedIn,No,No,Malaysia,Singapore
01-29-26,2026,January,4,53,A0417,BKI,SIN,INT,Default,No,No,Malaysia,Singapore
02-16-25,2025,February,7,17,A0119,HND,JFK,INT,NoShow,No,No,Japan,Indonesia
06-07-26,2026,June,7,151,A0493,LHR,BKI,INT,CheckedIn,No,No,Thailand,Malaysia
10-29-25,2025,October,3,12,A0200,SYD,BKK,INT,NoShow,No,No,Philippines,Thailand
07-08-25,2025,July,2,40,A0487,PEN,SYD,INT,Default,No,No,Malaysia,Philippines
07-04-25,2025,July,5,111,A0376,HND,PEN,INT,NoShow,No,No,Japan,Malaysia
01-31-26,2026,January,6,226,A0267,CGK,JFK,INT,Default,No,Yes,Indonesia,Indonesia
11-08-25,2025,November,6,92,A0286,CGK,HND,INT,NoShow,No,No,Indonesia,Japan
09-26-25,2025,September,5,131,A0017,LHR,JFK,INT,CheckedIn,No,No,Thailand,Indonesia
05-23-25,2025,May,5,234,A0324,SIN,JFK,INT,Default,No,No,Singapore,Indonesia
04-12-25,2025,April,6,230,A0485,PEN,BKI,DOM,Boarded,Yes,No,Malaysia,Malaysia
04-23-26,2026,April,4,121,A0043,LHR,PEN,INT,NoShow,Yes,No,Thailand,Malaysia
08-03-25,2025,August,7,231,A0240,BKI,BKK,INT,NoShow,No,No,Malaysia,Thailand
06-10-25,2025,June,2,133,A0033,PEN,JFK,INT,Boarded,Yes,No,Malaysia,Indonesia
12-20-25,2025,December,6,0,A0242,SIN,BKI,INT,Default,Yes,No,Singapore,Malaysia
08-14-25,2025,August,4,61,A0078,PEN,BKK,INT,CheckedIn,No,No,Malaysia,Thailand
05-18-25,2025,May,7,184,A0476,SIN,BKI,INT,CheckedIn,Yes,No,Singapore,Malaysia
09-01-25,2025,September,1,124,A0035,SIN,CGK,INT,NoShow,Yes,No,Singapore,Indonesia
02-07-25,2025,February,5,118,A0463,BKI,JFK,INT,Boarded,No,No,Malaysia,Indonesia
07-13-25,2025,July,7,196,A0320,BKK,KUL,INT,Default,Yes,Yes,Thailand,Malaysia
02-06-26,2026,February,5,123,A0352,LHR,SYD,INT,CheckedIn,No,No,Thailand,Philippines
02-13-25,2025,February,4,170,A0162,JFK,KUL,INT,CheckedIn,No,No,Indonesia,Malaysia
10-16-25,2025,October,4,210,A0279,BKK,LHR,INT,Default,No,No,Thailand,Thailand
09-26-25,2025,September,5,140,A0080,BKI,SYD,INT,NoShow,No,No,Malaysia,Philippines
03-15-25,2025,March,6,196,A0078,PEN,BKK,INT,NoShow,No,No,Malaysia,Thailand
07-16-25,2025,July,3,237,A0091,JFK,SYD,INT,CheckedIn,Yes,No,Indonesia,Philippines
04-27-25,2025,April,7,72,A0455,HND,SIN,INT,Default,No,No,Japan,Singapore
01-19-25,2025,January,7,137,A0367,JFK,SYD,INT,CheckedIn,Yes,No,Indonesia,Philippines
06-09-26,2026,June,2,160,A0266,HND,LHR,INT,Default,No,No,Japan,Thailand
10-08-25,2025,October,3,67,A0092,BKI,BKK,INT,CheckedIn,No,Yes,Malaysia,Thailand
03-19-26,2026,March,4,73,A0051,PEN,BKI,DOM,CheckedIn,No,No,Malaysia,Malaysia
06-03-25,2025,June,2,166,A0419,LHR,CGK,INT,NoShow,No,No,Thailand,Indonesia
01-25-26,2026,January,7,176,A0114,BKI,PEN,DOM,CheckedIn,Yes,No,Malaysia,Malaysia
06-24-26,2026,June,3,4,A0316,KUL,PEN,DOM,Boarded,No,No,Malaysia,Malaysia
08-19-25,2025,August,2,11,A0400,BKI,CGK,INT,Default,No,No,Malaysia,Indonesia
04-23-25,2025,April,3,14,A0447,BKK,BKI,INT,Boarded,No,No,Thailand,Malaysia
03-21-26,2026,March,6,199,A0082,PEN,KUL,DOM,CheckedIn,No,No,Malaysia,Malaysia
09-13-25,2025,September,6,181,A0145,BKI,HND,INT,CheckedIn,No,No,Malaysia,Japan
05-23-25,2025,May,5,165,A0433,BKK,PEN,INT,Boarded,No,No,Thailand,Malaysia
01-29-25,2025,January,3,93,A0411,BKK,KUL,INT,Default,No,No,Thailand,Malaysia
05-31-25,2025,May,6,148,A0034,HND,PEN,INT,CheckedIn,Yes,No,Japan,Malaysia
12-04-25,2025,December,4,173,A0234,CGK,SIN,INT,Boarded,No,No,Indonesia,Singapore
12-19-25,2025,December,5,152,A0461,BKK,KUL,INT,CheckedIn,No,No,Thailand,Malaysia
11-29-25,2025,November,6,151,A0466,BKK,BKI,INT,CheckedIn,No,No,Thailand,Malaysia
05-28-26,2026,May,4,61,A0135,KUL,LHR,INT,CheckedIn,No,No,Malaysia,Thailand
